portfolio_id,return
PF00001001,0.01821800728554338
PF00001004,0.014097756326259788
PF00001009,0.01749947079101049
PF00001013,0.01749947079101049
PF00001014,0.01749947079101049
PF00001015,0.01821800728554338
PF00001017,0.01749947079101049
PF00001023,0.01749947079101049
PF00001024,0.01749947079101049
PF00001025,0.030352992396032497
PF00001028,0.01821800728554338
PF00001032,0.01749947079101049
PF00001036,0.01749947079101049
PF00001041,0.01821800728554338
PF00001045,0.014097756326259788
PF00001047,0.01749947079101049
PF00001049,0.022275056519923384
PF00001053,0.0323028726197918
PF00001060,0.022275056519923384
PF00001067,0.022993593014456273
PF00001068,0.022993593014456273
PF00001069,0.022993593014456273
PF00001077,0.022275056519923384
PF00001078,0.022993593014456273
PF00001085,0.01681355592368058
PF00001086,0.0323028726197918
PF00001087,0.022993593014456273
PF00001088,0.022275056519923384
PF00001092,0.022275056519923384
PF00001095,0.01681355592368058
PF00001099,0.022993593014456273
PF00001100,0.022993593014456273
PF00001104,0.022275056519923384
PF00001105,0.022275056519923384
PF00001107,0.022993593014456273
PF00001108,0.0323028726197918
PF00001112,0.022993593014456273
PF00001119,0.01681355592368058
PF00001123,0.01681355592368058
PF00001126,0.022275056519923384
PF00001132,0.022993593014456273
PF00001135,0.022275056519923384
PF00001145,0.01681355592368058
PF00001148,0.022993593014456273
PF00001153,0.01730267035730541
PF00001155,0.0323028726197918
PF00001161,0.022275056519923384
PF00001164,0.01681355592368058
PF00001165,0.01681355592368058
PF00001171,0.03221901860838559
PF00001178,0.022993593014456273
PF00001179,0.014958644480872571
PF00001180,0.03221901860838559
PF00001194,0.022275056519923384
PF00001199,0.022993593014456273
PF00001198,0.022275056519923384
PF00001203,0.022275056519923384
PF00001204,0.01681355592368058
PF00001209,0.03221901860838559
PF00001210,0.01730267035730541
PF00001218,0.022993593014456273
PF00001220,0.022993593014456273
PF00001223,0.022993593014456273
PF00001225,0.01681355592368058
PF00001227,0.022275056519923384
PF00001230,0.03221901860838559
PF00001233,0.022993593014456273
PF00001236,0.022993593014456273
PF00001238,0.022993593014456273
PF00001239,0.03221901860838559
PF00001241,0.03221901860838559
PF00001243,0.01730267035730541
PF00001244,0.022275056519923384
PF00001245,0.0323028726197918
PF00001253,0.022993593014456273
PF00001255,0.01681355592368058
PF00001258,0.022275056519923384
PF00001260,0.022993593014456273
PF00001262,0.022993593014456273
PF00001264,0.022275056519923384
PF00001265,0.022275056519923384
PF00001270,0.0323028726197918
PF00001274,0.022275056519923384
PF00001277,0.022993593014456273
PF00001282,0.022275056519923384
PF00001283,0.01681355592368058
PF00001285,0.022993593014456273
PF00001288,0.022993593014456273
PF00001290,0.01730267035730541
PF00001294,0.022275056519923384
PF00001296,0.022993593014456273
PF00001303,0.01681355592368058
PF00001305,0.022993593014456273
PF00001306,0.022993593014456273
PF00001309,0.022993593014456273
PF00001310,0.022275056519923384
PF00001312,0.022993593014456273
PF00001313,0.03221901860838559
PF00001316,0.022275056519923384
PF00001319,0.022275056519923384
PF00001324,0.022275056519923384
PF00001325,0.022993593014456273
PF00001331,0.022275056519923384
PF00001333,0.03221901860838559
PF00001334,0.022275056519923384
PF00001335,0.01730267035730541
PF00001340,0.022993593014456273
PF00001345,0.01681355592368058
PF00001348,0.03221901860838559
PF00001352,0.022993593014456273
PF00001354,0.022993593014456273
PF00001355,0.02620902385375136
PF00001356,0.02620902385375136
PF00001368,0.022275056519923384
PF00001370,0.022993593014456273
PF00001372,0.022993593014456273
PF00001375,0.022275056519923384
PF00001382,0.01681355592368058
PF00001384,0.022993593014456273
PF00001388,0.022993593014456273
PF00001389,0.022275056519923384
PF00001391,0.022993593014456273
PF00001412,0.012185658368582306
PF00001419,0.0323028726197918
PF00001424,0.022993593014456273
PF00001427,0.022993593014456273
PF00001428,0.022993593014456273
PF00001430,0.022275056519923384
PF00001432,0.012185658368582306
PF00001433,0.022993593014456273
PF00001438,0.022275056519923384
PF00001440,0.02620902385375136
PF00001441,0.022993593014456273
PF00001446,0.022275056519923384
PF00001450,0.022275056519923384
PF00001453,0.012185658368582306
PF00001456,0.022993593014456273
PF00001458,0.022993593014456273
PF00001463,0.03221901860838559
PF00001464,0.022993593014456273
PF00001471,0.03221901860838559
PF00001473,0.022275056519923384
PF00001474,0.0323028726197918
PF00001480,0.022275056519923384
PF00001486,0.02620902385375136
PF00001493,0.033995600936039504
PF00001494,0.024239520547590813
PF00001497,0.024958057042123703
PF00001500,0.024239520547590813
PF00001503,0.03391174692463329
PF00001505,0.024239520547590813
PF00001508,0.024239520547590813
